filepath,label
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1496-_jpg.rf.a6a6305cae7114d03ff7bd2b41c8e472.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1563-_jpg.rf.d6895b6acef68190a46f6ef9264edf47.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1745-_jpg.rf.74f0eeeea21493a83a54d11367e58557.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2163-_jpg.rf.3bd9eb95cbd3502c6fb9b0c873cc7055.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-298-_png.rf.9681f9de59c05b31361df09a1d97a595.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1134-_jpg.rf.019553f43a1c2b3c5714dff68d32df36.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1044-_jpg.rf.e42eb2dd6ac1822c6be4bcb60f7ec8f5.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/000024_jpg.rf.cac6288a08b26d350ee0e84658a044af.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1471-_jpg.rf.e922470d2c93784c3496b33b88274c28.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1911-_jpg.rf.0f34ed07115bd066dbfb8a9be39495a3.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1025-_jpg.rf.a17abe508c2a9b05b659ce03af3ff7ce.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes174.jpeg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes90_jpeg.rf.f3daff616ca1d6a0034aca489a9c295b.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes79_jpeg.rf.8570c45ac08bf40fd412080a27ed3cf2.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes160_jpeg.rf.ddbe528510fca753ee321fb88b629035.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes219_jpeg.rf.0edaa9339601511218f426990b30b22c.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox11_jpeg.rf.cea16cc3bc3d686f98ae875efa8ba582.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes108_jpeg.rf.1786d7cf42032574426ba64b27f1bfe3.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/medicinepackagingboxes8.jpeg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-84-_png.rf.af23fae4651ca370ddab6a6b912cc248.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes126.png,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-105-_png.rf.18b5e8d75479d436cab004bdf34fd7b7.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1914-_jpg.rf.5421df37e731dd9486139e8ca7fd7131.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-772-_png.rf.1280653155d543b7ba81c0e12c2d9f82.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes10_jpeg.rf.70693b4f451ec183a3478e0c1b4aacc9.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-510-_png.rf.cc89f2c61af40ea5686afe364de7dc48.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/aruco_20230524_105104_jpg.rf.2628df81afb87cedabae89819e2450d0.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-595-_jpg.rf.9e5e91d352bc52b7876a16077cf45840.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1498-_jpg.rf.31a53646a6dc5c7d1c03667941bac089.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-479-_jpg.rf.de3fcb147b7a0269935138746a1c3851.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-659-_jpg.rf.582f812d4ded4d39297ccff5a4bdf5bc.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1462-_jpg.rf.35c5d8a4c9f8fd3c9e4652358c216e38.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-127-_png.rf.f09f3d5c4f55cf4e8763e6ed36a633d7.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-631-_jpg.rf.1ee092e724fef13d270daf1756310300.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1948-_jpg.rf.5514101defaa751edacc2c88bd7dc1d1.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1581-_jpg.rf.f6ade20546a4d77331e2f1234beee951.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2022-_jpg.rf.b6b63c944ec31e73504eb6153d1feeb9.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2192-_jpg.rf.db30bf82e5272f0235fa62199174c587.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox29_jpeg.rf.2f043e09e755fe8c6521e0bc63593ee3.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2035-_jpg.rf.2d7f935b3721f37598de105638ab9400.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes205.jpeg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2168-_jpg.rf.ac43b6e36744c368f8aae57849869c4b.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes25_jpeg.rf.0555852745f3622306cad6b6c0500d9f.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/medicinepackagingboxes271_jpeg.rf.2013331716d605be57b1221af74a0b1f.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-916-_jpg.rf.a667543451f979bcae846863414a7312.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-510-_jpg.rf.b00eced8663b9a5f8b87c18e929ac7c1.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2108-_jpg.rf.88c4293f4f9cb60b50b0707e894c7d69.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox52_jpeg.rf.ee578c3eeb018ea00a62c1d49cfed07b.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-337-_png.rf.c600d7c6e574fb91c728853671a3f2a8.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2030-_jpg.rf.039ff5af2648a399d7add84055bae300.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1383-_jpg.rf.6bdb0e25f14458925b602a1eaa7a0330.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes27_jpeg.rf.50bd2796b562f149dac78f6daeb58916.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox285_jpeg.rf.d6f02aa0f78b84395ec454772498b443.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-897-_jpg.rf.e925f79c25248a885d03db6231e54763.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-286-_png.rf.7621eca53995ca1c90e5d51428e651c9.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/medicinepackagingboxes208_jpeg.rf.767580d026663e2a830c6440d3b54432.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1838-_jpg.rf.4f15f1c8681291f8e7497b2c41e9aea9.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/medicinepackagingboxes100_jpeg.rf.c80b19d1fc66ed4e8cc810cc8830c01a.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2183-_jpg.rf.2aa5e7062c1dd986ce0cabfce26f0fe2.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/packagingboxesthataredamaged24_jpeg.rf.b492ed3eccea4e9ec10e79da23c24ddc.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/medicinepackagingboxes248_jpeg.rf.3bb500fb6a709325a2c0aae9dd4cc179.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1415-_jpg.rf.187090820973656c0b3901038af05adb.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1817-_jpg.rf.1d7c4f27225eb46fe42693800c67b06f.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1740-_jpg.rf.c9b1f6a43b3974aa5bc14503775db574.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes44_jpeg.rf.837210902cd8d2dede5122e9e3a65abc.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes256_jpeg.rf.daf26f4e827d87c0fb41f28f36ee03ae.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-630-_jpg.rf.743b1ce4703f7977dde2d290639071bf.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-179-_png.rf.4ce56e683a2f36cbcb260c68e2e23261.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1388-_jpg.rf.9d2a9b66131cefba67727d23609ec15f.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1009-_png.rf.d8af2649172c39de530087247e61d1d7.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1295-_jpg.rf.d7129974f493b47296989d856da3dc00.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/cardboard-1212-_jpg.rf.2e122af57c704a164d3fb8a6f8936b12.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1663-_jpg.rf.c278a0cf78ef4953aa82678913a31bef.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxesthataredamaged138_png.rf.91d9bac4f4d9efd9b6aa4bbbd5dc0eb8.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1097-_jpg.rf.21f807c1fdb15392f74c8582d174246d.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-845-_jpg.rf.3bf1c4b3966fb381ca5992d005993dc1.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-163-_png.rf.cfa05d1234c7421438494a9881ba1b86.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-155-_jpg.rf.d11c896bec8105ff87d0f749808d74df.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes174_jpeg.rf.7ff8214896dc72888ca065feca4e9381.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2004-_jpg.rf.e59d85e27f83d6d91efdf89c8c9743fa.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/000042_jpg.rf.3e1800009a923eaa808c9def284c94b9.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1609-_jpg.rf.a6e9cb2d7a68c62081c2f46b887cace0.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-480-_jpg.rf.88b16cde0e6e848f0ac82d337f1f68fc.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1521-_jpg.rf.fad589e0942d698846d2d49df4e9096e.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes23_jpeg.rf.2b14ebf2ad76dd9c3e93afd7992528b6.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2154-_jpg.rf.444b05f9fb67532251fe1d5a0efdff91.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes115_jpeg.rf.85fc08b871be42e8dc6fcf8bf4b3e301.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox33_jpeg.rf.6779228de4d430deb1fcb41c9b74a726.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2007-_jpg.rf.0b4b64c7115e777bd0f1671a99025257.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-459-_png.rf.947d786d05630ec3a83d7da1f0b503bc.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1846-_jpg.rf.33cfed34779132428ef921537fe508c0.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes182_jpeg.rf.17811e769ebbcdb4eb1de96d881a0ea1.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-173-_png.rf.57235222c29cd37de7b64ef77d4c0325.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1130-_jpg.rf.03b21f05273026ae31f2d49df0c5d8c5.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1270-_jpg.rf.ce8fbd67186da83459a01ad6291f06f7.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox30_jpeg.rf.3c711ba2ab5eed676efc768d14f48b37.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1023-_jpg.rf.c549989173b753991617204c14d09ffb.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/41_jpg.rf.7a28a4618a56ca1e5990c4804fd88fae.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/33_jpg.rf.ba55637a634d3d254ea6a4559b4a24ca.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2095-_jpg.rf.6c16145480e1356937b41a5bd7a800e7.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1614-_jpg.rf.007a836071fc10d6fa6d6de94f02c19b.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2053-_jpg.rf.e18e60ab33e13ffcbdb880b110f11b32.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1095-_jpg.rf.020ec3fbff2079a14b3ec6ded48913b8.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1823-_jpg.rf.f54150b88208a8165e519fed681881dd.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-387-_png.rf.dfe087e140993cd2fc2d7b075ab70585.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/medicinepackagingboxes3_jpeg.rf.a8db76ab54ca10127239dae800b7714f.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/packagingboxes140_jpeg.rf.38307f23cffede49a0a192bbb9dace01.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox99_jpeg.rf.777779cb341b8d18dbe4e4fedcf6e92f.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-786-_jpg.rf.73c0a789f1dc7acecaa8985926e50066.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-174-_jpg.rf.da231eefec50750d0b57c243a689d5cb.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1964-_jpg.rf.dc575ae76407e78eda7316aa21892724.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes39_jpeg.rf.cbb29c87254b9dbc812b8b3efe4cf6ed.jpg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/packagingboxeswithdamagesanddents56_jpeg.rf.71703f776956112ba47b2fa292a0aa81.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1993-_jpg.rf.eda0d294aa16b544c012d24d0a410760.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/damagedfoodpackagingbox149.png,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-4-_png.rf.1c0b9915c6663b5719f2516a9ec54ed8.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/packagingboxesthataredamaged59.jpeg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/intact/fooditemboxes139.jpeg,Undamaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-186-_png.rf.1140bdb7a6f197ccaf2d580e542bf22d.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1678-_jpg.rf.2b4362bc91f960fc70d73f4344c7e2f6.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1640-_jpg.rf.d84e72013a661e1491d3e7a8860fcb8f.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1076-_jpg.rf.ad7ddafe480ecde30f2a421b48772362.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-1910-_jpg.rf.ab282c331eb1577c281870bee236cccb.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/packagingboxesthataredamaged212.jpeg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-466-_jpg.rf.357af19f5abad812b6d170bb177dc703.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-406-_jpg.rf.49f6ea69771f7def255611276a0e6d6e.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-142-_png.rf.bf6f999631f9e4d0688bdf466e6af807.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-2021-_jpg.rf.6c57d55dab7eb1f564a5e9a9fc771918.jpg,Damaged
/kaggle/input/datasets/ayesha19765/damaged-package-detection/dataset/damaged/cardboard-785-_png.rf.0c2ca18924b58259a49877eb7d03a3f0.jpg,Damaged
